 House Courage Kindness Lucidity Intelligence Creativity Loyalty "Cold blood" Sincerity Ambition Wisdom
760 Slytherin 7.541926247461447 6.083225482041938 6.271945997439295 6.314605478393124 5.9047894061966595 4.134279076997431 6.770826895253708 6.3774939232733665 6.732620870189709 2.609016310577262
761 Slytherin 6.818054605243722 6.610226482276732 8.615546190503732 2.896673691138116 3.8472868360159698 2.730646097186051 7.191913180424529 4.174871003745993 2.839417672373201 5.66174034630757
762 Slytherin 6.807871191936153 5.995728028228467 8.719560351554193 4.389051857122995 6.705281244242812 5.599254146213342 5.6056781307809 5.023862068148245 6.343497577355503 7.942903070669967
763 Slytherin 6.334357087610372 2.989282578027365 7.603988678492163 2.465585998660179 6.802209714502946 2.2269865764582955 5.969162417539556 6.727105583073406 5.987336973827558 7.769237823322089
764 Slytherin 6.467879872842222 4.118661109316691 7.512345073847456 6.29129276789125 6.241607226978164 2.8727235568368896 7.035322048354415 5.135615876647133 4.637351365278092 6.225900637132707
765 Slytherin 7.397598086632964 5.286632183701507 5.744467630923643 5.15232457876127 4.6103776947038115 5.411923058505378 6.731656646333688 5.605119294076863 5.372143520376046 2.558030199846554
766 Slytherin 8.098591894889454 5.725920265433327 6.679502164106241 5.151598650485654 7.772636002065544 9.425150468584128 6.510952155606899 7.203960667096659 4.528109494227027 5.256156441890917
767 Slytherin 6.721391588001291 1.3688095481095461 7.263277428809355 5.515454559830994 5.7159815549184625 5.073035795091267 6.459837090576833 4.614748114583719 6.300044570671605 5.9008711049540565
768 Slytherin 7.249087479785191 5.147631777737251 6.011379107460381 5.340091146678752 4.520268477747567 4.9957854718905965 6.470043147243318 6.3125549736879 5.842337481601235 8.006615024286475
769 Slytherin 7.081921072999153 4.475096623955249 6.699386021584576 6.156657016275373 6.793566040371417 6.50057132380878 6.483572626364229 2.0246040648866166 3.7777651556268004 6.160584595434964
770 Slytherin 8.06887899504224 2.077060379590399 6.170126733885716 2.392588205026359 4.565394599537599 3.758821620350253 8.230706383217875 3.8055074905924737 4.062673177982836 3.6361065460238047
771 Slytherin 7.01295979559352 5.667710032137955 8.50443749495321 7.263882573231633 5.663500350506325 1.8770525305252654 8.63651800141064 7.490950957837485 4.731332276107825 8.449809536972527
772 Slytherin 7.479632923816221 6.9859027104623515 7.401176439622103 6.810222122806271 6.397838799279762 6.4091359151509675 6.775353655494721 4.788905993871413 5.1895545170501665 4.738907072249667
773 Slytherin 6.556865932774259 2.976537949461899 7.132422654797579 4.1996728675839785 4.659975160790981 7.290578880987889 7.9107714383304675 8.917904031347687 7.208872019918028 6.7690006837263
774 Slytherin 7.385145289076239 4.687654088470877 8.173641569611647 2.9357899699131345 3.2057394588345183 3.6082149147307225 6.965824066265192 6.8303274651792725 5.637676595437977 7.718774412717661
775 Slytherin 7.0703466152277885 5.964402987606787 7.351837128419626 4.348896252038291 5.847892769629647 3.415608510508046 8.113224487604057 5.701338975679247 4.902155949014289 4.244530610105325
776 Slytherin 6.51674781043427 5.531145621892949 6.217474016018651 5.182438015041956 5.958488333786892 0.873022468971282 6.624041442796232 5.355546708148121 6.36792848765451 7.720701956545646
777 Slytherin 7.26957740533872 6.8161655586068175 5.643152883652228 4.626182468808514 2.340406436355874 3.6319429569839787 6.55075617450305 4.815463685988871 5.634709339214038 2.6811755350643818
778 Slytherin 7.139045785991043 5.439196594946427 4.044226213652122 4.69128701667905 3.873707707345739 3.4329265877938737 7.24060528694386 4.834353006480487 6.20738661885869 3.759098239680248
779 Slytherin 7.437571142472294 1.2561066713817695 5.20986869461082 2.6503980824275404 4.760397731004745 4.882417966391335 8.324306642571791 5.904094526103271 6.141444173097464 3.9355674762107915
780 Slytherin 7.81659673722325 2.9018092118590832 4.26518842556085 4.129798479561504 4.895535687051728 7.73415989213566 5.91466159399771 7.39091138007187 4.590089207652024 8.281022568433936
781 Slytherin 6.919325279267811 7.250731697117766 6.5176349646433005 4.460011782128089 2.4652508321406152 3.0547376923218845 6.332212151166847 0.24361730671528953 3.577576206830221 5.992643938665001
782 Slytherin 7.312719203115383 4.951318304086261 4.761779597275762 7.205688283320564 3.930820010169857 2.7148468488435635 8.407042670374807 5.196490558769443 4.384999012113905 7.0536982684964205
783 Slytherin 7.0705285614002165 6.813363500310325 7.390474877128497 3.4738940877767606 4.873074644817027 3.6406159167018575 7.366807616889353 7.143610534912867 5.849780316683714 7.820202314866808
784 Slytherin 7.107345684495317 1.2034874047837314 5.54021627380827 6.864902148796409 7.054824100752776 4.7877114780759795 7.621452321721668 3.170110346859632 5.18402058572046 7.4374392933541165
785 Slytherin 6.422288950846491 5.297207994176524 6.951979632797593 6.0690839665756044 5.518605535835333 5.95828897202913 8.084276122250467 3.450624923176109 6.119408329394046 5.144616775296715
786 Slytherin 6.490819864466312 5.219052268500377 9.11689807056462 6.157676440284502 3.4156227926137035 1.91659100583367 7.4953091030567425 4.489447968813639 1.2018121889553268 7.904684589789122
787 Slytherin 7.18873834872562 5.853500245835901 5.293368370301891 0.8310546388159503 4.3313657447884335 2.5435265710917943 6.745607126925681 1.1596196120146018 6.178700284203869 5.243996606287777
788 Slytherin 6.933656946786938 3.961757278131573 6.257257902139869 8.403669441419447 7.059951546524237 6.224128238710318 5.330735452854085 6.20997948178828 5.580771187840807 8.525993279411667
789 Slytherin 6.80128216649685 5.613212413276612 6.322046401858086 1.9066090213247429 6.309082883970895 3.2995264862590274 5.880411675896284 6.878843165907287 4.158424681552195 8.095989561430134
790 Slytherin 5.953584561411325 5.994564375064301 5.5193958063847015 4.810410442527604 6.061858379535035 4.909224447212698 4.193585759318925 3.133316422003082 3.2753101994391205 6.208736629604009
791 Slytherin 6.12296153685004 1.7140798979027538 6.154909859976611 3.4921997088754853 6.359419299324379 5.513991879567044 7.474032388442648 6.520265342077892 3.636282687118097 7.875603958475459
792 Slytherin 5.540124868606383 6.598442651452694 3.3160697963371337 6.231880962884761 7.0763077400513765 3.8701304425859044 7.655498488405662 4.932943417676521 4.965904940952782 4.004622059251766
793 Slytherin 7.039362864462839 3.2034257394666827 6.91585808188099 3.991438398390043 3.7236664655060574 5.155426745713273 6.620445157438676 7.1355259912931555 5.604495691859865 6.297810769621454
794 Slytherin 7.171138441807398 7.517587195559865 4.111804320674101 5.206755101763939 3.1399068195929827 4.915840505680777 6.877332169369117 3.9488580393799033 4.265383909790033 4.057755892993804
795 Slytherin 5.875417936039348 3.8526734030181036 6.349980352135942 5.924726342834967 6.993897938741568 4.993426878183639 6.671888228060782 0.5368040264419374 2.7994932336765226 3.2865051844566704
796 Slytherin 6.467143488147745 6.9088042503899105 7.842540462828751 6.6160148589477 6.472540571692548 1.8110358272376077 4.737425614062936 2.6891916931227433 4.713658877488954 3.776869672726803
797 Slytherin 7.712048597083519 5.315002107732125 9.792053009467088 5.626411037611488 8.318810769212838 2.014258634145438 7.748156222621957 3.04191759993856 5.579821878820246 6.134265909780117
798 Slytherin 7.647163572681978 3.9114064133976405 7.008428336752399 4.605722003636684 4.707329641563801 4.583338939386638 7.241136070492557 6.858611229636141 3.6296423446507804 5.897195543551412
799 Slytherin 8.10845295105424 4.856528128834789 6.044558167752579 7.118966453882516 5.244051549101384 0.1379773267543981 7.364686563988085 4.793944192035264 5.050494020856872 3.416938969859173
